,no2,city,pre_lockdown_model,dummy,lockdown_model,weekday,class,year
2016-08-12,35.666666666666664,Opfikon_Balsberg,36.4734418350665,33.2679017905251,25.092346281535107,4,high traffic,2016
2016-08-13,23.65916666666667,Opfikon_Balsberg,29.114038071901934,31.025663350658014,19.35527850834417,5,high traffic,2016
2016-08-14,33.05318181818182,Opfikon_Balsberg,29.27516340946821,35.062697179490485,20.80593245420206,6,high traffic,2016
2016-08-15,32.67083333333333,Opfikon_Balsberg,27.024894204604063,27.024894204604063,16.04844595548615,0,high traffic,2016
2016-08-16,44.10750000000001,Opfikon_Balsberg,36.74152876381806,34.958835917500394,27.425258067012535,1,high traffic,2016
2016-08-17,38.9925,Opfikon_Balsberg,35.299289465161216,32.986606197378606,25.5285181711234,2,high traffic,2016
2016-08-18,34.20476190476191,Opfikon_Balsberg,31.79346029585306,29.124498769123687,23.53971499716897,3,high traffic,2016
2016-08-19,33.03874999999999,Opfikon_Balsberg,33.3733205701828,30.440240769521225,22.26468526053123,4,high traffic,2016
2016-08-20,40.70791666666667,Opfikon_Balsberg,30.518004694151603,32.521814302645566,20.851429460331723,5,high traffic,2016
2016-08-21,23.12333333333334,Opfikon_Balsberg,25.592979499858775,30.652566394701356,16.395801669412933,6,high traffic,2016
2016-08-22,35.30772727272728,Opfikon_Balsberg,30.296429135914206,30.296429135914206,19.319980886796294,0,high traffic,2016
2016-08-23,17.77375,Opfikon_Balsberg,20.036506671494948,19.064338710328197,11.530760859840337,1,high traffic,2016
2016-08-24,26.98625,Opfikon_Balsberg,25.75564076071966,24.068223242100093,16.61013521584489,2,high traffic,2016
2016-08-25,43.97,Opfikon_Balsberg,35.00876287714668,32.0698867577177,26.48510298576298,3,high traffic,2016
2016-08-26,40.86636363636364,Opfikon_Balsberg,35.07126736567515,31.988960177286803,23.813404668296805,4,high traffic,2016
2016-08-27,26.985833333333336,Opfikon_Balsberg,25.76120119720447,27.45267949018728,15.782294647873437,5,high traffic,2016
2016-08-28,34.41166666666666,Opfikon_Balsberg,28.09242815571467,33.64614187403125,19.389377148742827,6,high traffic,2016
2016-08-29,55.73916666666666,Opfikon_Balsberg,29.926169934049238,29.926169934049238,18.949721684931326,0,high traffic,2016
2016-08-30,16.914090909090913,Opfikon_Balsberg,17.688122639864268,16.82989788014964,9.29632002966178,1,high traffic,2016
2016-08-31,46.97708333333333,Opfikon_Balsberg,34.87838313491619,32.59327614535365,25.135188119098444,2,high traffic,2016
2016-09-01,41.861666666666665,Opfikon_Balsberg,36.96015511399314,33.85746572116652,28.2726819492118,3,high traffic,2016
2016-09-02,59.36333333333334,Opfikon_Balsberg,37.38292874609751,34.09745665877059,25.921901149780595,4,high traffic,2016
2016-09-03,39.62818181818181,Opfikon_Balsberg,28.05402607930815,29.896051060234612,18.225666217920768,5,high traffic,2016
2016-09-04,35.68375,Opfikon_Balsberg,28.16900767023211,33.737860724243006,19.481095998954583,6,high traffic,2016
2016-09-05,49.29541666666666,Opfikon_Balsberg,30.596077345134606,30.596077345134606,19.619629096016695,0,high traffic,2016
2016-09-06,18.55208333333333,Opfikon_Balsberg,21.25262029237803,20.221446701200783,12.687868850712922,1,high traffic,2016
2016-09-07,37.03652173913043,Opfikon_Balsberg,33.433187871563646,31.242764909778273,23.78467688352307,2,high traffic,2016
2016-09-08,45.32391304347826,Opfikon_Balsberg,34.418509651970616,31.52918344420156,25.944399672246846,3,high traffic,2016
2016-09-09,33.00124999999999,Opfikon_Balsberg,23.468696602009295,21.40610412469049,13.230548615700494,4,high traffic,2016
2016-09-10,46.13791666666666,Opfikon_Balsberg,30.347701805212218,32.34032934041436,20.669944498100513,5,high traffic,2016
2016-09-11,18.890416666666663,Opfikon_Balsberg,17.69964035144316,21.198758864240123,6.941994138951699,6,high traffic,2016
2016-09-12,45.06545454545456,Opfikon_Balsberg,29.14666840549674,29.14666840549674,18.170220156378825,0,high traffic,2016
2016-09-13,31.05333333333333,Opfikon_Balsberg,22.057537605378293,20.987309560452363,13.453731709964503,1,high traffic,2016
2016-09-14,34.37166666666666,Opfikon_Balsberg,21.37660457060566,19.97608585021506,12.517997823959856,2,high traffic,2016
2016-09-15,49.99916666666666,Opfikon_Balsberg,34.77441474495812,31.855211418073644,26.270427646118925,3,high traffic,2016
2016-09-16,47.14954545454545,Opfikon_Balsberg,35.51166312372979,32.390650889509104,24.21509538051911,4,high traffic,2016
2016-09-17,35.20291666666667,Opfikon_Balsberg,26.392232918890254,28.12514470137707,16.45475985906323,5,high traffic,2016
2016-09-18,39.20333333333333,Opfikon_Balsberg,26.96683610014201,32.298026652941836,18.041261927653412,6,high traffic,2016
2016-09-19,36.94761904761905,Opfikon_Balsberg,28.274198097144048,28.274198097144048,17.297749848026136,0,high traffic,2016
2016-09-20,24.40090909090909,Opfikon_Balsberg,18.704139677320917,17.7966179404431,10.263040089955238,1,high traffic,2016
2016-09-21,20.860416666666666,Opfikon_Balsberg,19.415338363607443,18.143314794516385,10.685226768261181,2,high traffic,2016
2016-09-22,32.00086956521739,Opfikon_Balsberg,36.05136721638873,33.024967724444025,27.440183952489306,3,high traffic,2016
2016-09-23,42.3025,Opfikon_Balsberg,37.34532348740652,34.06315641207063,25.88760090308064,4,high traffic,2016
2016-09-24,24.163636363636364,Opfikon_Balsberg,19.77060741881581,21.06874383070179,9.39835898838795,5,high traffic,2016
2016-09-25,34.93583333333333,Opfikon_Balsberg,28.33461569807904,33.93620851993836,19.679443794649938,6,high traffic,2016
2016-09-26,34.76666666666666,Opfikon_Balsberg,34.47404137659761,34.47404137659761,23.497593127479696,0,high traffic,2016
2016-09-27,35.73458333333333,Opfikon_Balsberg,38.570515194673476,36.699080231846246,29.165502381358387,1,high traffic,2016
2016-09-28,48.31500000000001,Opfikon_Balsberg,38.70335934086291,36.16765358273618,28.709565556480975,2,high traffic,2016
2016-09-29,39.088333333333345,Opfikon_Balsberg,34.7493037883358,31.832208447700715,26.247424675745997,3,high traffic,2016
2016-09-30,47.95708333333332,Opfikon_Balsberg,35.552355817999825,32.427767226450605,24.25221171746061,4,high traffic,2016
2016-10-01,37.33916666666667,Opfikon_Balsberg,32.03891115553609,34.142583353720504,22.47219851140666,5,high traffic,2016
2016-10-02,37.50272727272728,Opfikon_Balsberg,28.67840438631997,34.34796228202422,20.091197556735796,6,high traffic,2016
2016-10-03,38.277083333333344,Opfikon_Balsberg,32.86098030045792,32.86098030045792,21.884532051340003,0,high traffic,2016
2016-10-04,19.867916666666673,Opfikon_Balsberg,19.583880517893384,18.633673902191298,11.100096051703437,1,high traffic,2016
2016-10-05,15.367083333333335,Opfikon_Balsberg,19.042063019054964,17.794495116259238,10.336407090004034,2,high traffic,2016
2016-10-06,22.307272727272725,Opfikon_Balsberg,25.691040777036562,23.534358277633057,17.949574505678342,3,high traffic,2016
2016-10-07,19.62090909090909,Opfikon_Balsberg,25.477663524036924,23.238509044540216,15.06295353555022,4,high traffic,2016
2016-10-08,23.67125,Opfikon_Balsberg,24.05168620026353,25.630917883054575,13.960533040740733,5,high traffic,2016
2016-10-09,32.06958333333333,Opfikon_Balsberg,28.721527886014425,34.39961105303046,20.14284632774204,6,high traffic,2016
2016-10-10,24.63708333333333,Opfikon_Balsberg,18.48662498077087,18.48662498077087,7.510176731652956,0,high traffic,2016
2016-10-11,28.737619047619052,Opfikon_Balsberg,36.50775046826243,34.736400505845715,27.202822655357856,1,high traffic,2016
2016-10-12,24.30652173913044,Opfikon_Balsberg,24.05157226183746,22.475799220039715,15.01771119378451,2,high traffic,2016
2016-10-13,25.19391304347826,Opfikon_Balsberg,22.43541943919805,20.5520361659698,14.967252394015082,3,high traffic,2016
2016-10-14,33.353750000000005,Opfikon_Balsberg,41.237021917721336,37.61282528520615,29.437269776216155,4,high traffic,2016
2016-10-15,27.146249999999995,Opfikon_Balsberg,30.212080592101206,32.195803249914704,20.52541840760086,5,high traffic,2016
2016-10-16,33.29545454545455,Opfikon_Balsberg,31.157035082655163,37.31660420930661,23.059839484018188,6,high traffic,2016
2016-10-17,43.36416666666667,Opfikon_Balsberg,39.2712734887018,39.2712734887018,28.294825239583886,0,high traffic,2016
2016-10-18,50.10124999999999,Opfikon_Balsberg,37.85335910026557,36.01672043150146,28.483142581013603,1,high traffic,2016
2016-10-19,59.75125000000001,Opfikon_Balsberg,39.16276433285515,36.59696000180488,29.138871975549677,2,high traffic,2016
2016-10-20,50.73090909090909,Opfikon_Balsberg,36.191098308221136,33.15296882826257,27.568185056307854,3,high traffic,2016
2016-10-21,63.51583333333333,Opfikon_Balsberg,37.250077125259935,33.97628096345995,25.800725454469955,4,high traffic,2016
2016-10-22,34.39833333333334,Opfikon_Balsberg,29.469422127406858,31.404381893206335,19.73399705089249,5,high traffic,2016
2016-10-23,41.83875,Opfikon_Balsberg,34.37262078396618,41.16789296635937,26.911128241070944,6,high traffic,2016
2016-10-24,38.915909090909096,Opfikon_Balsberg,37.438462456262265,37.438462456262265,26.46201420714435,0,high traffic,2016
2016-10-25,58.2725,Opfikon_Balsberg,45.1563931694049,42.96541250591438,35.43183465542652,1,high traffic,2016
2016-10-26,32.197916666666664,Opfikon_Balsberg,31.12776941395838,29.08838922875362,21.630301202498416,2,high traffic,2016
2016-10-27,32.245,Opfikon_Balsberg,39.86891711497934,36.522046252164785,30.937262480210066,3,high traffic,2016
2016-10-28,44.77772727272728,Opfikon_Balsberg,46.689059110839715,42.58569948553925,34.41014397654926,4,high traffic,2016
2016-10-29,30.0025,Opfikon_Balsberg,26.2617939547532,27.98614112588096,16.31575628356712,5,high traffic,2016
2016-10-30,23.74416666666666,Opfikon_Balsberg,23.285602258018777,27.88903375859256,13.632269033304137,6,high traffic,2016
2016-10-31,28.41,Opfikon_Balsberg,28.33283565780083,28.33283565780083,17.356387408682913,0,high traffic,2016
2016-11-01,46.13863636363637,Opfikon_Balsberg,47.14744283867877,44.859856777386355,37.326278926898496,1,high traffic,2016
2016-11-02,41.9275,Opfikon_Balsberg,49.058254979127646,45.84413347255122,38.386045446296016,2,high traffic,2016
2016-11-03,34.627500000000005,Opfikon_Balsberg,25.81403176113894,23.64702455339451,18.06224078143979,3,high traffic,2016
2016-11-04,48.24818181818182,Opfikon_Balsberg,37.4516250648222,34.16011546665163,25.984559957661638,4,high traffic,2016
2016-11-05,49.70750000000001,Opfikon_Balsberg,45.063107438798475,48.02194726399078,36.35156242167694,5,high traffic,2016
2016-11-06,41.82041666666667,Opfikon_Balsberg,39.81939228601948,47.69146030264303,33.4346955773546,6,high traffic,2016
2016-11-07,54.79083333333333,Opfikon_Balsberg,45.094568156232214,45.094568156232214,34.1181199071143,0,high traffic,2016
2016-11-08,62.46,Opfikon_Balsberg,42.823921520412206,40.74611199222273,33.21253414173487,1,high traffic,2016
2016-11-09,41.52583333333333,Opfikon_Balsberg,47.039523749879145,43.95766229745028,36.49957427119507,2,high traffic,2016
2016-11-10,46.12458333333333,Opfikon_Balsberg,46.81688215965925,42.886751367892266,37.30196759593755,3,high traffic,2016
2016-11-11,52.231363636363646,Opfikon_Balsberg,38.218174161276444,34.859294890786416,26.68373938179642,4,high traffic,2016
2016-11-12,24.376666666666665,Opfikon_Balsberg,31.94861672697324,34.04636020061091,22.37597535829707,5,high traffic,2016
2016-11-13,26.977916666666665,Opfikon_Balsberg,24.265823383326953,29.063039040985068,14.806274315696644,6,high traffic,2016
2016-11-14,32.90291666666666,Opfikon_Balsberg,29.824445693846265,29.824445693846265,18.84799744472835,0,high traffic,2016
2016-11-15,53.66391304347826,Opfikon_Balsberg,43.27979119750237,41.17986294862967,33.64628509814181,1,high traffic,2016
2016-11-16,55.02869565217392,Opfikon_Balsberg,45.81431494191015,42.81272479104746,35.354636764792254,2,high traffic,2016
2016-11-17,51.05541666666667,Opfikon_Balsberg,42.27355180775812,38.72481938532898,33.14003561337426,3,high traffic,2016
2016-11-18,53.26416666666666,Opfikon_Balsberg,41.14704150115825,37.53075297421263,29.355197465222638,4,high traffic,2016
2016-11-19,38.575,Opfikon_Balsberg,41.621867571785955,44.35475587820238,32.68437103588854,5,high traffic,2016
2016-11-20,39.36681818181818,Opfikon_Balsberg,29.67664582233832,35.543550388350894,21.28678566306247,6,high traffic,2016
2016-11-22,41.98624999999999,Opfikon_Balsberg,26.592077380455088,25.301834222104347,17.768256371616488,1,high traffic,2016
2016-11-24,39.93909090909092,Opfikon_Balsberg,40.85295179625892,37.423474300480756,31.838690528526037,3,high traffic,2016
2016-11-25,24.86208333333333,Opfikon_Balsberg,23.904196768048344,21.803329503613057,13.62777399462306,4,high traffic,2016
2016-11-26,37.24458333333333,Opfikon_Balsberg,42.14767752350678,44.91509046690584,33.244705624591994,5,high traffic,2016
2016-11-27,31.27750000000001,Opfikon_Balsberg,36.79900869369138,44.07396400441737,29.817199279128946,6,high traffic,2016
2016-11-28,17.10454545454546,Opfikon_Balsberg,22.654370760121655,22.654370760121655,11.677922511003741,0,high traffic,2016
2016-11-29,30.4125,Opfikon_Balsberg,22.40128762278131,21.314380884356122,13.780803033868262,1,high traffic,2016
2016-11-30,48.99208333333333,Opfikon_Balsberg,43.26186471044223,40.42750197496393,32.96941394870873,2,high traffic,2016
2016-12-01,55.665,Opfikon_Balsberg,48.11778696517119,44.07844928483216,38.49366551287744,3,high traffic,2016
2016-12-02,59.80590909090909,Opfikon_Balsberg,33.30672963844016,30.379502312553804,22.20394680356381,4,high traffic,2016
2016-12-03,34.34541666666667,Opfikon_Balsberg,27.920806798817598,29.754084613048235,18.08369977073439,5,high traffic,2016
2016-12-04,32.070416666666674,Opfikon_Balsberg,36.645195460467605,43.88974276734722,29.6329780420588,6,high traffic,2016
2016-12-05,50.76249999999999,Opfikon_Balsberg,37.75739588513089,37.75739588513089,26.780947636012975,0,high traffic,2016
2016-12-06,55.76272727272726,Opfikon_Balsberg,33.01000697525707,31.40836694361968,23.874789093131817,1,high traffic,2016
2016-12-07,58.66708333333333,Opfikon_Balsberg,55.97808937448967,52.31060505340747,44.85251702715227,2,high traffic,2016
2016-12-08,62.6825,Opfikon_Balsberg,53.97767985654192,49.4464225005121,43.86163872855738,3,high traffic,2016
2016-12-09,62.28916666666667,Opfikon_Balsberg,12.347033688440579,11.261890391611772,3.0863348826217756,4,high traffic,2016
2016-12-10,56.33636363636363,Opfikon_Balsberg,31.18363983715774,33.23115499287455,21.560770150560707,5,high traffic,2016
2016-12-11,48.74916666666666,Opfikon_Balsberg,40.57575570489549,48.59735247966559,34.34058775437717,6,high traffic,2016
2016-12-12,58.02791666666666,Opfikon_Balsberg,43.83020320030213,43.83020320030213,32.853754951184214,0,high traffic,2016
2016-12-13,59.04166666666666,Opfikon_Balsberg,51.817309824891254,49.30314259646531,41.76956474597745,1,high traffic,2016
2016-12-14,70.53545454545453,Opfikon_Balsberg,55.20066271515788,51.58411260986882,44.126024583613614,2,high traffic,2016
2016-12-15,58.50958333333333,Opfikon_Balsberg,53.72718905299291,49.21695961626633,43.63217584431161,3,high traffic,2016
2016-12-16,45.27041666666667,Opfikon_Balsberg,31.22123855180733,28.47729870454626,20.301743195556263,4,high traffic,2016
2016-12-17,52.60208333333335,Opfikon_Balsberg,42.45170275777776,45.23907797235945,33.56869313004561,5,high traffic,2016
2016-12-18,49.09782608695652,Opfikon_Balsberg,42.045534625194,50.35769835655851,36.10093363127008,6,high traffic,2016
2016-12-19,32.40590909090909,Opfikon_Balsberg,24.127311771260185,24.127311771260185,13.150863522142272,0,high traffic,2016
2016-12-20,42.769583333333344,Opfikon_Balsberg,36.54407341324541,34.77096106759757,27.23738321710971,1,high traffic,2016
2016-12-21,53.07124999999999,Opfikon_Balsberg,52.36631311658215,48.93545946555579,41.47737143930058,2,high traffic,2016
2016-12-22,59.76833333333334,Opfikon_Balsberg,52.36144636342018,47.965866752788735,42.381082980834016,3,high traffic,2016
2016-12-23,52.23272727272728,Opfikon_Balsberg,49.10060257158586,44.785299714617516,36.60974420562752,4,high traffic,2016
2016-12-24,44.20875,Opfikon_Balsberg,40.64762042640612,43.31653974761122,31.64615490529738,5,high traffic,2016
2016-12-25,40.80791666666666,Opfikon_Balsberg,32.0960367698753,38.441241204479844,24.18447647919142,6,high traffic,2016
2016-12-26,28.713043478260875,Opfikon_Balsberg,39.68382141935095,39.68382141935095,28.707373170233033,0,high traffic,2016
2016-12-27,50.49181818181819,Opfikon_Balsberg,41.27246409201181,39.26993101943079,31.736353168942934,1,high traffic,2016
2016-12-28,46.03083333333333,Opfikon_Balsberg,31.03575441502788,29.002402723643705,21.5443146973885,2,high traffic,2016
2016-12-29,32.377916666666664,Opfikon_Balsberg,30.305927868703225,27.761840035522166,22.17705626356745,3,high traffic,2016
2016-12-30,52.44291666666667,Opfikon_Balsberg,51.94145622592471,47.37647936805337,39.20092385906337,4,high traffic,2016
2016-12-31,38.64590909090909,Opfikon_Balsberg,35.29198605079075,37.609254871611206,25.938870029297362,5,high traffic,2016
2017-01-01,36.98291666666667,Opfikon_Balsberg,40.976009987095594,49.07673476338794,34.81997003809951,6,high traffic,2017
2017-01-02,48.49782608695652,Opfikon_Balsberg,50.945792200951814,50.945792200951814,39.9693439518339,0,high traffic,2017
2017-01-03,59.54772727272727,Opfikon_Balsberg,43.99631998206928,41.861625876102316,34.32804802561446,1,high traffic,2017
2017-01-04,51.952380952380956,Opfikon_Balsberg,43.13923138795954,40.312903149415185,32.85481512315998,2,high traffic,2017
2017-01-05,51.22708333333333,Opfikon_Balsberg,36.59344365432699,33.521538541291,27.936754769336282,3,high traffic,2017
2017-01-06,43.76874999999999,Opfikon_Balsberg,27.89750894144265,25.445681596517694,17.2701260875277,4,high traffic,2017
2017-01-07,52.80375,Opfikon_Balsberg,39.52935329933241,42.12484729550232,30.454462453188476,5,high traffic,2017
2017-01-08,63.04999999999999,Opfikon_Balsberg,38.80122051458275,46.47200174662194,32.21523702133352,6,high traffic,2017
2017-01-09,68.07375,Opfikon_Balsberg,36.79298736279273,36.79298736279273,25.816539113674814,0,high traffic,2017
2017-01-10,47.18045454545455,Opfikon_Balsberg,49.615657157432764,47.20831374914736,39.6747358986595,1,high traffic,2017
2017-01-11,48.80083333333334,Opfikon_Balsberg,43.03044257934985,40.21124179467794,32.753153768422735,2,high traffic,2017
2017-01-12,58.26272727272728,Opfikon_Balsberg,42.658554043515,39.07750188786468,33.49271811590996,3,high traffic,2017
